time,afvoer (m3/s),daling gws (m),bodemvocht (mm),neerslagtekort (mm),totaal,grasland,kapitaalintensieve teelten uitgezonderd
2018-04-18,,-0.15681481481481463,126.1912,3.6355999999999975,,,
2018-04-19,,-0.16921296296296262,123.8072,7.835599999999998,,,
2018-04-20,,-0.19086574074074036,121.5255,11.735599999999998,,,
2018-04-21,,-0.2101481481481482,119.8856,11.016499999999997,,,
2018-04-22,,-0.2108101851851847,118.5121,14.216499999999996,,,
2018-04-23,,-0.21485185185185085,119.3419,16.645199999999996,,,
2018-04-24,,-0.23028240740740674,117.9512,17.724899999999995,,,
2018-04-25,,-0.24346759259259276,117.5478,17.829499999999996,,,
2018-04-26,,-0.26456018518518426,116.8277,20.263799999999996,,,
2018-04-27,,-0.2685925925925926,117.0131,21.989399999999996,,,
2018-04-28,,-0.2871296296296294,116.3113,-1.6341000000000037,,,
2018-04-29,,-0.2818796296296299,115.8447,-28.9003,,,
2018-04-30,,0.01341203703703759,135.6278,-36.389700000000005,,,
2018-05-01,,0.08208796296296317,150.405,-33.815200000000004,,,
2018-05-02,,,150.7268,-30.015200000000004,,,
2018-05-03,,0.01591335978836038,146.1889,-27.015200000000004,,,
2018-05-04,,-0.017217592592592566,144.9589,-23.015200000000004,,,
2018-05-05,,-0.06267129629629596,141.7285,-18.6152,,,
2018-05-06,,-0.09799074074074049,138.3949,-13.8152,,,
2018-05-07,,-0.128388888888888,135.3185,-9.0152,,,
2018-05-08,,-0.14751851851851752,134.4309,-4.2152,,,
2018-05-09,,-0.1778611111111109,131.7887,-0.060100000000000264,,,
2018-05-10,,-0.21625925925925849,129.972,2.2398999999999996,,,
2018-05-11,,-0.23904629629629692,131.0269,5.7399,,,
2018-05-12,,-0.25112962962962954,130.3456,8.6272,,,
2018-05-13,,-0.2727129629629621,128.4743,9.8264,,,
2018-05-14,,-0.28451851851851867,130.9292,13.3262,,,
2018-05-15,,-0.30300462962962954,129.8152,17.8512,,,
2018-05-16,,-0.32377777777777783,127.9259,20.551199999999998,,,
2018-05-17,,-0.33635648148148056,128.9068,24.451199999999996,,,
2018-05-18,,-0.33775462962962927,128.7469,27.651199999999996,,,
2018-05-19,,-0.3504120370370367,128.2187,25.757799999999996,,,
2018-05-20,,-0.360486111111111,128.8849,30.155099999999997,,,
2018-05-21,,-0.3686712962962963,128.9322,31.995099999999997,,,
2018-05-22,,-0.3894537037037033,128.5118,31.100199999999997,,,
2018-05-23,,-0.39602314814814815,128.1502,29.336599999999997,,,
2018-05-24,0.94,-0.3981435185185187,134.4952,31.769,,,
2018-05-25,0.92,-0.4026666666666671,136.4,36.369,,,
2018-05-26,0.94,-0.41885185185185214,134.72899999999998,33.5143,,,
